StationID,WBIC,StationName,WaterbodyName,Date,Secchi
443409,1605200,Lower Ninemile Lake - Max Depth,Lower Ninemile Lake,07/13/1995,6
443409,1605200,Lower Ninemile Lake - Max Depth,Lower Ninemile Lake,08/04/1995,6.5
443409,1605200,Lower Ninemile Lake - Max Depth,Lower Ninemile Lake,06/07/1996,5
443409,1605200,Lower Ninemile Lake - Max Depth,Lower Ninemile Lake,09/01/1996,6
443409,1605200,Lower Ninemile Lake - Max Depth,Lower Ninemile Lake,09/09/1996,6
443409,1605200,Lower Ninemile Lake - Max Depth,Lower Ninemile Lake,05/02/2011,4
443409,1605200,Lower Ninemile Lake - Max Depth,Lower Ninemile Lake,06/07/2011,4.4
443409,1605200,Lower Ninemile Lake - Max Depth,Lower Ninemile Lake,07/25/2011,5.9
443409,1605200,Lower Ninemile Lake - Max Depth,Lower Ninemile Lake,09/06/2011,5.5
443409,1605200,Lower Ninemile Lake - Max Depth,Lower Ninemile Lake,10/26/2011,5.2
443409,1605200,Lower Ninemile Lake - Max Depth,Lower Ninemile Lake,09/11/2016,4.25
443409,1605200,Lower Ninemile Lake - Max Depth,Lower Ninemile Lake,09/19/2016,5
443409,1605200,Lower Ninemile Lake - Max Depth,Lower Ninemile Lake,10/04/2016,4
443409,1605200,Lower Ninemile Lake - Max Depth,Lower Ninemile Lake,10/05/2016,5
443409,1605200,Lower Ninemile Lake - Max Depth,Lower Ninemile Lake,10/12/2016,5.25
443409,1605200,Lower Ninemile Lake - Max Depth,Lower Ninemile Lake,10/13/2016,4.25
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,05/03/1995,7
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/21/1995,10.8
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/25/1995,10.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,07/09/1995,10
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,08/29/1995,10
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/24/1995,7
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,10/30/1995,9.75
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/09/1996,9
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,07/02/1996,10
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,08/14/1996,9.8
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/14/1996,9.9
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/20/1996,9.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,05/25/1997,9.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/25/1997,9.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/27/1997,9.25
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,08/23/1997,10
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/20/1997,9.25
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/20/1997,9.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,10/13/1997,9
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,05/24/1998,13
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/16/1998,13
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,07/14/1998,12
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,08/31/1998,10.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/02/1998,12.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,10/05/1998,12
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,05/26/1999,8
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/22/1999,10
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,07/15/1999,9.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,08/17/1999,9
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/21/1999,12
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,10/31/1999,12
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,05/16/2000,15
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/18/2000,9.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,07/29/2000,9
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/01/2000,8
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/30/2000,9.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,10/08/2000,10
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,10/24/2000,12
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,05/18/2001,9
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/21/2001,9.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,07/06/2001,10
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,07/21/2001,10.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,08/27/2001,10
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/11/2001,11
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,10/22/2001,10.25
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,05/01/2002,11
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/25/2002,11
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,07/12/2002,11.75
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,08/10/2002,11
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/12/2002,11.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,10/27/2002,10
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,05/03/2003,11
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/13/2003,10.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,07/13/2003,10
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,08/09/2003,13.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/15/2003,9
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,10/23/2003,12
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,05/05/2004,11
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/15/2004,11.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,07/18/2004,13
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,08/18/2004,13
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/19/2004,12
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,10/12/2004,12
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,05/17/2005,11
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/17/2005,14
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,07/12/2005,13
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,08/19/2005,11
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/14/2005,13
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,10/11/2005,11.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,05/19/2006,15.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/15/2006,12
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,07/12/2006,14
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,08/16/2006,12
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/12/2006,11
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,05/17/2007,16.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/13/2007,15
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,07/17/2007,13
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,08/16/2007,12
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/15/2007,12
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,10/27/2007,13.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,05/12/2008,12
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/20/2008,12
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,07/15/2008,14
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,08/18/2008,14
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/17/2008,12
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,10/09/2008,11.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/16/2009,12.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,07/13/2009,12.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,08/15/2009,12.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/15/2009,13
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,10/13/2009,14
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,05/15/2010,16
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/18/2010,13.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,07/10/2010,15
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,08/13/2010,12
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/09/2010,13
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,10/15/2010,11
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/18/2011,10
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,07/19/2011,11
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,08/12/2011,11
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/18/2011,11.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,05/26/2012,11
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/27/2012,11
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,07/14/2012,12
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,08/14/2012,12
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/15/2012,13
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,10/01/2012,11
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/08/2013,9
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/23/2013,11
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,07/16/2013,9
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,08/17/2013,10
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/26/2013,12
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,10/10/2013,12
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/26/2014,8.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,07/22/2014,8
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,08/31/2014,9
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/28/2014,8.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,05/24/2015,7
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,06/27/2015,7.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,07/31/2015,9
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,08/30/2015,8
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,09/26/2015,7.5
643027,1831700,Adelaide Lake - Deep Hole,Lake Adelaide,10/31/2015,6
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/14/1996,5.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/25/1996,6
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/03/1996,5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/16/1996,5.75
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/26/1996,5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/01/1996,4.75
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/10/1996,5.25
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/28/1996,5.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,05/27/1997,5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/14/1997,5.25
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/09/1997,6
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/24/1997,6.25
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,09/10/1997,6.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/27/1998,7
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/14/1998,8.25
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/05/1998,7.25
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,09/19/1998,9.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,05/30/1999,6
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/19/1999,6.25
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/05/1999,7
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/28/1999,7.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/15/1999,6
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,09/04/1999,7
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,05/19/2000,7.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,05/29/2000,8
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/09/2000,8
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/26/2000,8.25
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/08/2000,10
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/20/2000,10
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,09/25/2000,10
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/01/2001,7.25
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/14/2001,6.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/25/2001,6.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/21/2001,8
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/24/2001,8
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,09/05/2001,11
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,09/29/2001,11
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/06/2002,5.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/22/2002,7
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/03/2002,7.25
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/13/2002,8.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/28/2002,7.75
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/21/2002,7
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/31/2002,7.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,09/30/2002,8.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,05/14/2003,5.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/01/2003,5.75
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/12/2003,7
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/05/2003,7.75
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/20/2003,8
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/04/2003,8.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/14/2003,10
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/25/2003,9.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,09/04/2003,10
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,10/02/2003,10
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,05/26/2004,9
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/04/2004,9
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/29/2004,7.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/09/2004,8.25
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/25/2004,10
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/01/2004,10.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/14/2004,10
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,09/03/2004,12
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,09/20/2004,12
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,05/24/2005,7.75
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/16/2005,8.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/25/2005,9
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/11/2005,11.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/19/2005,10.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/25/2005,10.25
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,10/10/2005,13
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,05/30/2006,7.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/14/2006,8.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/30/2006,10
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/11/2006,11
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/23/2006,13.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/08/2006,13.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/11/2006,14
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/12/2006,14
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/20/2006,15
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/27/2006,15
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,10/10/2006,12.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/10/2007,15
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/21/2007,15
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/25/2007,15
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/16/2007,16
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/24/2007,16
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/14/2007,15
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/22/2007,17.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/30/2007,17.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,10/04/2007,14
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,05/19/2008,7.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,05/27/2008,7.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/17/2008,7.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/30/2008,8
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/08/2008,8.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/15/2008,9
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/22/2008,10
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/11/2008,11
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/18/2008,10
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/30/2008,11
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,09/15/2008,11.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/03/2009,13
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/15/2009,12.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/29/2009,14.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/12/2009,14.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/17/2009,14.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/31/2009,19
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,09/07/2009,15
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,09/30/2009,15
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,05/28/2010,11.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/18/2010,11.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/13/2010,11.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/26/2010,13
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/06/2010,12.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/22/2010,10.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/30/2010,8
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/02/2011,13
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/27/2011,9
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/05/2011,9
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/19/2011,9
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/14/2011,8
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/22/2011,8.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/28/2012,10.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/16/2012,10
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/14/2012,10.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/21/2012,10
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/04/2013,6.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/17/2013,6
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/06/2013,5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/23/2013,5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/10/2013,4.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/19/2013,5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,05/28/2014,6.25
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/24/2014,5.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/16/2014,6.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/19/2014,6.25
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,09/15/2014,7
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/23/2015,6.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/04/2015,6
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/21/2015,6
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/07/2015,6.5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/21/2015,7
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/31/2015,8
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,05/18/2016,7
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,06/28/2016,6
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/18/2016,5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,07/31/2016,5
643041,2316600,Dead Pike Lake - Deep Hole,Dead Pike Lake,08/08/2016,5
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,05/07/1995,15
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,05/26/1995,17
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,06/02/1995,15
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,06/13/1995,18
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,06/23/1995,25.5
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,07/04/1995,28
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,07/20/1995,21.5
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,08/01/1995,25
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,08/20/1995,26
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,08/29/1995,22.5
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,09/04/1995,24.5
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,09/17/1995,22.5
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,10/02/1995,21.5
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,10/10/1995,19
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,10/16/1995,17.25
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,05/14/1996,21
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,05/25/1996,22
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,06/12/1996,19
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,06/27/1996,24
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,07/04/1996,22.5
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,07/16/1996,18
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,08/06/1996,27
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,08/17/1996,27.5
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,09/10/1996,20
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,09/18/1996,18
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,10/02/1996,16.5
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,05/17/1997,17
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,05/31/1997,25
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,06/21/1997,22
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,07/04/1997,27
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,07/18/1997,24
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,08/06/1997,19
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,08/11/1997,18
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,08/28/1997,20.75
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,09/10/1997,19
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,10/10/1997,21
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,10/15/1997,19.5
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,05/09/1998,21.25
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,05/21/1998,25.5
643042,968500,Anderson Lake - Deep Hole,Anderson Lake,06/08/1998,28.5
